Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
7852;Coordinates;Топчихинский р-н, Алтайский край, Росія;52.9662,82.7573;;;"Cadastral number - 22:36:120002:475;"
7853;Coordinates;Калманский р-н, Алтайский край, Росія;53.06684,83.06328;;;"Cadastral number -  22:16:010001:1;"
7853;Coordinates;Калманский р-н, Алтайский край, Росія;53.10369,83.15313;;;"Cadastral number -  22:16:010002:8;"
7853;Coordinates;Калманский р-н, Алтайский край, Росія;53.06087,83.14223;;;"Cadastral number - 22:16:020010:959;"
7857;Approximate location;Рогозиха, Алтайский край, Росія, 659009;53.25383,82.78395;;;"Cadastral numbers - [22:31:010101:290]; [22:31:010501:993]; [22:31:010501:992];[22:31:010501:994]; [22:31:010502:7]; [22:31:010502:8]; [22:31:010603:150]; [22:31:010702:8]; [22:31:010703:174]; [22:31:010703:175] ; [22:31:031003:400]; [22:31:031003:401]; [22:31:031003:402]; [22:31:031003:403] ; [22:31:031101:907]; [22:31:031102:149]; [22:31:031102:148]; [22:36:170001:297]; [22:36:170001:1]."
7858;Exact location;Laos;18.75005,102.77591;Nam Ngum 2 Hydropower Dam;Xaisomboun district, Vientiane;Area drawn based on ESRI World Imagery basemap
7859;Coordinates;Топчихинский р-н, Алтайский край, Росія;53.01281,82.87937;;;Cadastral number - 22:49:010101:7
7859;Coordinates;Топчихинский р-н, Алтайский край, Росія;52.97538,82.86454;;;Cadastral number -  22:49:010101:8
7859;Coordinates;Топчихинский р-н, Алтайский край, Росія;53.04139,82.94557;;;Cadastral number -  22:49:010101:160
7859;Coordinates;Топчихинский р-н, Алтайский край, Росія;53.01358,82.95572;;;Cadastral number -  22:49:010101:161
7860;Coordinates;Зыково, Алтайский край, Росія, 658772;53.83271,80.08441;;;Size - 13049,2372 ha. Cadastral  numbers - [22:32:010004:186] - 2002 ha
7860;Coordinates;Зыково, Алтайский край, Росія, 658772;53.81188,80.12129;;;Cadastral number - 22:32:010004:187
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.79617,80.10009;;;Cadastral number - 22:32:010004:188.
7860;Coordinates;Зыково, Алтайский край, Росія, 658772;53.81327,80.0515;;;Cadastral number - 22:32:010004:190
7860;Coordinates;Зыково, Алтайский край, Росія, 658772;53.81339,80.06673;;;Cadastral number  - 22:32:010004:189
7860;Coordinates;Зыково, Алтайский край, Росія, 658772;53.82204,80.05746;;;Cadastral number - 22:32:010004:191
7860;Coordinates;Зыково, Алтайский край, Росія, 658772;53.8209,80.03613;;;Cadastral number - 22:32:010004:192
7860;Coordinates;Алтайський край, Росія, 658771;53.81578,80.20299;;;Cadastraln number - 22:32:010009:397
7860;Coordinates;Зыково, Алтайский край, Росія, 658772;53.83341,80.13294;;;Cadastraln number 022:32:010004:194.
7860;Coordinates;Романово, Алтайский край, Росія, 658640;53.95134,80.56916;;;Cadastral number - 22:32:020006:228
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.8928,80.3182;;;Cadastral number - 22:32:020003:747
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.8584,80.2193;;;Cadastral number - 22:32:020009:1
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.9424,80.6308;;;Cadastral number - 22:32:030001:242
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.9016,80.4694;;;Cadastral number - 22:32:030005:817
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.84949,80.31738;;;Cadastral number - 22:32:030011:642
7860;Coordinates;Панкрушихінський район, Алтайський край, Росія;53.8263,80.31284;;;Cadastral number - 22:32:030011:643
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;53.98439,80.71686;;;Cadastral number - 22:22:010801:1
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.038,80.84404;;;Cadastral number - 22:22:010801:5
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.0717,80.97141;;;Cadastral number - 22:22:010802:1
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.09234,81.07697;;;Cadastral number - 22:22:010803:1
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.08058,81.03223;;;Cadastral number - 22:22:010803:2
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;53.97908,80.76065;;;Cadastral number - 22:22:020201:671
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.0101,80.8844;;;Cadastral number - 22:22:020202:444
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.03194,81.01695;;;Cadastral number - 22:22:020304:597
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.0642,81.16073;;;Cadastral number - 22:22:020403:37
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;54.06868,81.24109;;;Cadastral number - 22:22:020403:509
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;53.92146,81.20585;;;Cadastral number - 22:22:020601:17
7860;Coordinates;Крутихинский р-н, Алтайский край, Росія;53.85615,81.21155;;;Cadastral number - 22:22:020804:239
7868;Coordinates;Yamane, Sénégal;16.11825,-16.00639;West africa farms;;
7872;Exact location;Latshala, Bangladesh;25.63545,89.53325;Sundarganj Solar Park;;The planned area of the solar (PV) power plant is beside the river Teesta. The area is approximately 35 Kilometre from Rangpur divisional headquarters (towards Southeast), 36 Km from Gaibandha district headquarters (towards North) and 6.5 Km from Sundarganj upazila headquarters (towards North).
7906;Administrative region;Mansa, Zambia;-11.18921,28.88881;;;The company located Mansa, Luapala province in Zambia
7907;Approximate location;Jabal Lado, South Sudan;5.09778,31.58222;;;The project has been allocated 500 hectares of land in Jebel Ladu, 37 kilometres in the outskirts of Juba city. The company also manages the Jebel Lado project on behalf of CEDASS (deal 1761).
7907;Administrative region;Bor, South Sudan;6.21327,31.56554;;;
7907;Administrative region;Torit, South Sudan;4.41024,32.57404;;;
7909;Exact location;Lolito, Ghana;5.91595,0.65008;;The test farm and proposed jatropha plantation site lies between latitudes 6°10’N, 5°45’N and longitudes 30°30’W, 0°45’W;Close to Sogakope.
7917;Exact location;Тихвін, Ленінградська область, Росія;59.64404,33.54326;;;
7921;Coordinates;Kalampayan Ulu, Astambul, Banjar, South Kalimantan 70671, Indonesia;-3.59918,115.56478;;;
7922;Coordinates;Biru Maju, Telawang, East Kotawaringin Regency, Central Kalimantan, Indonesia;-2.34307,112.50221;;;
7923;Coordinates;Rasau Tumbuh, Besi City, East Kotawaringin Regency, Central Kalimantan, Indonesia;-2.33581,112.81625;Alam Murni Estate;;
7924;Coordinates;;-2.6851,112.7112;;;Plantation visible in google earth pro at these coordinates.
7927;Coordinates;;59.77909,33.73853;;;
7927;Approximate location;Смоленец, Ленінградська область, Росія;59.7765,33.74296;;;
7928;Coordinates;;60.05111,33.52277;;;
7929;Approximate location;Новинка, Ленинградская обл., Росія, 187300;59.7679,30.95412;;;
7929;Coordinates;;60.04579,33.78091;;;
7930;Coordinates;;59.98638,34.74558;;;
7930;Approximate location;Тимошино, Ленинградская обл., Росія, 187542;59.94576,34.51965;;;
7930;Approximate location;озеро Щигольское, Ленінградська область, Росія;59.97306,34.83444;;;
7931;Exact location;Al Wahat Al Dakhla Desert, New Valley Governorate, Egypt;22.75341,28.53242;East Oweinat;;
7933;Coordinates;Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan, Indonesia;-2.32554,111.20533;;;Sagu Desa, Kecamatan Balai Riam
7933;;;-2.31691,111.27477;;;there are two areas that belong to this deal (location 1: 9849 ha and location 2: 10423 ha)
7934;Exact location;Mbane, Saint Louis, Senegal;16.18033,-15.78251;SENEGINDIA;;
7935;Coordinates;Kolda, Ouassadou;12.85301,-14.12685;Jaky  Rauchaudeau;;
7936;Coordinates;Sembuluh I, Danau Sembuluh, Seruyan Regency, Central Kalimantan, Indonesia;-2.78384,112.41181;;;
7938;Exact location;الصالحية الجديدة - طريق ترعة الكسارة - أبوشابى، As Saleheyah Al Gadidah, Qesm as Salheyah Al Gadidah, Ash Sharqia Governorate, Egypt;30.67482,31.91541;Al Salheya;;
7944;Administrative region;Xepon, Laos;16.6717,106.17132;;Xepon district, eastern Savannakhet;
7952;Coordinates;Pamukan Indah, North Pamukan, Kotabaru Regency, South Kalimantan, Indonesia;-2.3916,116.21251;;;
7953;Coordinates;;59.53792,31.71198;;;
7954;Coordinates;;59.53792,31.71198;;;
7955;Administrative region;Ribeiro Gonçalves, PI, 64865-000, Brasil;-7.56087,-45.24295;Ipe;;
7955;Administrative region;Baixa Grande do Ribeiro, PI, 64868-000, Brasil;-7.86545,-45.21201;Cerro Azul;;
7955;Administrative region;Santa Filomena, PI, 64945-000, Brasil;-9.11387,-45.92195;Fortaleza;;
7956;Administrative region;Guadalupe, PI, 64840-000, Brasil;-6.79166,-43.57059;;;
7957;Coordinates;Pekanbaru, Pekanbaru City, Riau, Indonesia;0.35168,101.77445;;;
7960;Coordinates;Seberang Teluk Hilir, Central Kuantan, Kuantan Singingi Regency, Riau 29566, Indonesia;-0.50353,101.39922;;;
7961;Coordinates;;59.4518,32.10124;;;
7961;Coordinates;;59.60073,32.25491;;;
7966;Administrative region;Kobo, Ethiopia;12.15365,39.63633;;;The Kiwo project is based in Northern Wolo region Raya Kobo District
7967;Administrative region;Amhara, Ethiopia;11.34942,37.97846;;;The project is based in Amhara Region, Oromia  special zone, Dewachefa district and Woldi kebele.
7969;Approximate location;Оломна, Ленінградська область, Росія, 187128;59.62588,31.88674;;;
7972;Coordinates;;59.44197,31.57978;;;
7972;Approximate location;Трубников Бор, Ленинградская обл., Росія, 187060;59.26422,31.39326;;;
7973;Approximate location;Lubok Buat, Sembakung, Nunukan Regency, North Kalimantan, Indonesien;3.90411,116.81157;;;
7974;Approximate location;Печково, Ленинградская обл., Росія;58.91632,30.62853;;;
7982;Coordinates;;-0.4983,115.58457;;;
7982;;;-0.42306,116.02522;;;
7982;;;-0.49042,115.59097;;;
7985;Exact location;SIAT Nigeria Limited, Nigeria;5.16436,6.74042;;;The Elele Estate is located along Elele - Ahoada Road, Rivers State.
7987;Coordinates;;0.8771,116.8736;;;
7990;Administrative region;Luang Namtha Province, Laos;20.91702,101.16174;;Luang Namtha province;source: GIZ 2018
8008;Coordinates;;-2.4188,112.3622;;;
8009;Coordinates;;-2.2979,112.3826;;;
8033;Coordinates;;-1.3625,113.4772;;;
8034;Coordinates;;-1.4453,102.5686;;;
8042;Exact location;Khe Sanh, Hương Hóa, Quảng Trị Province, Vietnam;16.64851,106.75804;My Anh Khe Sanh;Area North of River;
8043;Coordinates;;4.16087,117.00699;;;
8043;Coordinates;;4.06244,116.92794;;;
8044;Coordinates;Rungau Raya, Hanau, Seruyan Regency, Central Kalimantan, Indonesia;-2.24681,112.29317;;;
