Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
8991;Administrative region;Venturosa, PE, Brasil;-8.57649,-36.87488;Complexo Eólico Ventos de São Clemente;;Three wind parks of the Ventos de São Clemente wind farm are installed in the municipality.
8991;Administrative region;Pedra, PE, Brasil;-8.50007,-36.94826;Complexo Eólico Ventos de São Clemente;;One of the wind farms of the Ventos de São Clemente Wind Complex is located between Caetés and Pedra.
8992;Administrative region;Tianguá, CE, Brasil;-3.73093,-40.99275;Complexo Eólico Ventos de Tianguá;;The Ventos de Tianguá Wind Power Complex is located in the Serra de Ibiapaba, in the municipality of Tianguá, Ceará.
8993;Administrative region;Lagoa Nova, RN, Brasil;-6.09299,-36.47486;Complexo Eólico Echo 2;;The Serra de Santana I and II wind farms are located in this municipality.
8993;Administrative region;Santana do Matos - RN, Brasil;-5.94645,-36.65809;;;
8993;Administrative region;Bodó, RN, Brasil;-5.98765,-36.41318;;;
8993;Administrative region;Cerro Corá, RN, Brasil;-6.03524,-36.34658;;;
8993;Administrative region;Tenente Laurentino Cruz, RN, Brasil;-6.14694,-36.7183;;;
8996;Coordinates;Eyumojok, Cameroon;5.65672,8.99487;;;the FMU n° 11 005 is situated entirely in Eyumojock Subdivision, Manyu Division in the South-West Region
9006;Administrative region;Pedra Preta, RN, Brasil;-5.58217,-36.10488;Complexo Eólico Echo 4;;
9006;Administrative region;Jardim de Angicos, RN, Brasil;-5.65143,-35.97037;Complexo Eólico Echo 4;;Eólica Cabeço Vermelho S.A.
9006;Administrative region;João Câmara, RN, Brasil;-5.53673,-35.8141;Complexo Eólico Echo 4;;Eólica Cabeço Vermelho II S.A.
9006;Administrative region;Cerro Corá, RN, Brasil;-6.03524,-36.34658;Complexo Eólico Echo 4;;Eólica Pedra Rajada II S.A.
9011;Administrative region;Trairi, CE, Brasil;-3.27814,-39.26844;Complexo Eólico Serra do Mato;;Composed of six wind farms, all under construction, the parks being: Serra do Mato I, II, III, IV, V and VI. The region is characterized by several wind complexes.
9014;Coordinates;Yaoundé, Cameroon;4.43442,9.83647;;;Shapefile added derived from Cameroon Forest Management Units.
9014;Exact location;;4.80381,9.84302;;;
9015;Administrative region;Щигровский район, Курська область, Росія;51.90346,36.77103;;;
9015;Administrative region;Солнцевский район, Курська область, Росія;51.41077,36.75044;;;
9018;Administrative region;Caiçara do Norte, RN, Brasil;-5.06232,-36.0502;Central Eólica Terra Santa I;;
9019;Administrative region;Caiçara do Norte, RN, Brasil;-5.06232,-36.0502;Central Eólica Terra Santa II;;
9020;Administrative region;Sento Sé, BA, Brasil;-9.74116,-41.8831;Complexo Eólico Vento Forte I;;
9020;Administrative region;Campo Formoso, BA, Brasil;-10.50858,-40.32245;Complexo Eólico Vento Forte I;;
9021;Administrative region;Trairi, CE, Brasil;-3.27814,-39.26844;Parque Eólico Serrote I;;The park is part of the Complexo Eólico-Solar Serrote, which is made up of eight parks, all located in the municipality of Trairi, Ceará. In the complex's area of indirect influence, there are two conservation units for sustainable use.
9022;Administrative region;Trairi, CE, Brasil;-3.27814,-39.26844;Parque Eólico Serrote III;;O parque compõe o Complexo Eólico-Solar Serrote, que é formado por oito parques, todos localizados no município de Trairi.
9023;Administrative region;Trairi, CE, Brasil;-3.27814,-39.26844;Parque Eólico Serrote IV;;The park comprises the Wind-Solar Serrote Complex, which is formed by eight parks, all located in the municipality of Trairi.
9024;Administrative region;Trairi, CE, Brasil;-3.27814,-39.26844;Parque Eólico Serrote VII;;The park comprises the Wind-Solar Serrote Complex, which is formed by eight parks, all located in the municipality of Trairi.
9025;Administrative region;Trairi, CE, Brasil;-3.27814,-39.26844;Parque Eólico Serrote VIII;;The park comprises the Wind-Solar Serrote Complex, which is formed by eight parks, all located in the municipality of Trairi.
9026;Administrative region;Trairi, CE, Brasil;-3.27814,-39.26844;Parques Eólicos Serrote II, V e VI;;The park comprises the Wind-Solar Serrote Complex, which is formed by eight parks, all located in the municipality of Trairi.
9027;Administrative region;Trairi, CE, Brasil;-3.27814,-39.26844;UFV Serrote 1, 2 and 3;;The solar parks make up the Wind-Solar Serrote Complex. In addition to the solar parks, there are 8 wind farms.
9029;Administrative region;Чучковский район, Рязанська область, Росія;54.27108,41.44466;;;
9029;Administrative region;Пителинский район, Рязанська область, Росія;54.56691,41.78863;;;
9029;Administrative region;Шацкий район, Рязанська область, Росія;54.02563,41.71239;;;
9029;Administrative region;Сараевский район, Рязанська область, Росія;53.71834,41.09259;;;
9029;Administrative region;Сасовский район, Рязанська область, Росія;54.30638,42.0834;;;
9029;Administrative region;Александро-Невский, Рязанська область, Росія;53.47445,40.21232;;;
9030;Administrative region;Ступинский район, Московська обл., Росія;55.07619,37.93625;;;
9033;Coordinates;Manyu, Cameroon;5.52424,9.43076;;;"SEFECAM is found between Eyumojock and Upper Bayang Subdivisions in Manyu Division, in South West Region of the Republic of Cameroon

Added contract area shapefile derived from Cameroon Forest Management Units"
9035;Administrative region;Дмитровский район, Орловська область, Росія;52.5042,35.20236;;;
9035;Administrative region;Кромский Мост, Орловська область, Росія;52.66866,35.73386;;;Kromskyi district
9035;Administrative region;Никольское, Орловская область, Росія;52.65587,36.06107;;;
9035;Administrative region;Новодеревеньковский районный суд, Ленина пл, Хомутово, Орловська область, Росія;52.85486,37.43853;;;
9035;Approximate location;Домаха, Орловська область, Росія;52.46722,34.94794;;;More accurate location within Dmitrovskyi district
9035;Approximate location;Бычки, Орловская область, Росія;52.52593,35.28523;;;More accurate location within Dmitrovskyi district
9035;Administrative region;Лубянки, Орловская область, Росія;52.55367,35.40586;;;More accurate location within Dmitrovskyi district
9035;Approximate location;Сомово, Орловська область, Росія;52.86034,34.93948;;;
9036;Administrative region;Рассказовский район, Тамбовська обл., Росія;52.71082,42.0179;;;
9039;Administrative region;Брюховецкий район, Краснодарський край, Росія;45.85567,39.10331;;;
9039;Administrative region;Кореновский район, Краснодарський край, Росія;45.52349,39.34297;;;
9039;Administrative region;Выселковский район, Краснодарський край, Росія;45.63799,39.89701;;;
9039;Administrative region;Тихорецкий район, Краснодарський край, Росія;45.864,40.24775;;;
9043;Administrative region;Пензенская область, Росія;53.14121,44.094;;;43600 ha of the contracted area is located
9043;Administrative region;Тюменская область, Росія;56.96344,66.94828;;;
9043;Administrative region;Башкортостан, Росія;56.24397,56.25426;;;
9043;Administrative region;Ростовская область, Росія;47.68532,41.8259;;;
9044;Coordinates;Yokadouma, Cameroon;3.26931,14.58555;;;"FMU is located in the Eastern Region, Department of Boumba and Ngoko. It is entirely located in the district of Yokadouma and covers the villages of Médoum, Bembon, Weso, Bonda, Mwampak and Mempoe on the Yokadouma - Lomié highway.

Added contract area shapefile derived from Cameroon Forest Management Units"
9079;Coordinates;Ngoïla;2.78496,14.19094;;;"located in BP 38 Batouri

Added shapefile polygon for contract area"
9080;Coordinates;Djoum, Cameroon;2.47833,12.02082;;;"The company is located in the Arrondissement of Djoum, Department of Dja and Lobo

shapefile derived from Cameroon Forest  Management Units"
9085;Administrative region;Енбекшиказахский район, Тургень, Казахстан;43.39105,77.59047;;;
9085;Administrative region;Уйгурский район, Казахстан;43.49841,79.91927;;;
9086;Approximate location;Birsuat, Казахстан;52.70587,70.97064;;;
9088;Administrative region;Пристенский район, Курська область, Росія;51.23415,36.69608;;;
9088;Administrative region;Хомутовский район, Курська область, Росія;51.84925,34.70519;;;
9088;Administrative region;Фатежский район, Курська область, Росія;52.03013,35.87371;;;
9088;Administrative region;Рыльский район, Курська область, Росія;51.56212,34.56076;;;
9088;Approximate location;Верхнелюбажская общеобразовательная средняя школа, улица Школьная, Верхний Любаж, Курська область, Росія;52.20939,35.83338;;;"46:25:090002:5; 46:25:000000:498 - cadastral numbers of one the land plot, controlled by the operating company"
9089;Administrative region;Орловская область, Росія;52.78564,36.92423;;;Location represent fodder production area
9089;Administrative region;Липецкая область, Росія;52.52647,39.20323;;;
9089;Administrative region;Воронежская область, Росія;50.85897,39.86444;;;
9089;Administrative region;Тамбовская область, Росія;52.64166,41.42165;;;
9089;Administrative region;Пензенская область, Росія;53.14121,44.094;;;
9090;Coordinates;Douala, Cameroon;5.83951,9.11383;;;Added contract area shapefile derived from Cameroon Forest Management Units
9092;Approximate location;Dorobanțu, Румунія;44.41035,28.32573;;;
9092;Approximate location;Topolog, Румунія;44.87712,28.37975;;;
9092;Approximate location;Luminița, Румунія;44.36362,28.63142;;;
9092;Approximate location;Meşteru, Румунія;44.92666,28.30359;;;
9097;Coordinates;Unión Hidalgo, Oaxaca, México;16.47628,-94.83392;Piedra Larga I y II;;
9108;Coordinates;Sangmelima, Cameroon;2.67218,12.48426;;;"Société Industrielle des Bois MJP et Frères Sarl (SIBM), UFA 09 011 is located in the Department of Dja and Lobo(south division), near the town of Djoum-South Province
Shapefile added from Cameroon Forest Management Units"
9109;Coordinates;Yaoundé, Cameroon;3.16151,14.73818;;;"Located in  macea

Added shapefile polygon derived from Cameroon Forest Atlas"
9110;Coordinates;Yaoundé, Cameroon;2.73998,14.37816;;;"SFEES is located at Yaoundé, Centre Region (Cameroon).

Added shapefile polygon from Cameroon Forest Management Units"
9112;Coordinates;Djoum, Cameroon;2.34731,12.77514;;;"the FMU 09 004B is located in the department of Dja and Lobo- South Region.

Added area in contract shapefile from Cameroon Management Forest Units"
