Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
8380;Exact location;Трудове, Донецька область, Україна, 85701;47.58252,37.42865;One of the land plots;https://map.land.gov.ua/?cc=4165282.267145367,6037890.565484777&z=15&l=kadastr&bl=ortho10k_all&cadnum=1421510100:04:000:0354;Size - 52.6201 ha, Owner - State
8380;Exact location;Волноваха, Донецька область, Україна, 85700;47.58573,37.47292;One of the land plots;https://map.land.gov.ua/?cc=4171067.048907989,6038249.397878166&z=15&l=kadastr&bl=ortho10k_all&cadnum=1421510100:01:017:0010;Size - 10.0529 ha, Owner - State
8385;Exact location;Лебединське, Дніпропетровська область, Україна, 53245;47.88026,34.44695;One of the land plots;https://map.land.gov.ua/?cc=3834881.129843478,6087076.768415982&z=15&l=&bl=ortho10k_all&cadnum=1222982800:03:042:0723;Size- 7.84 ha, Owner - private
8385;Exact location;Змагання, Дніпропетровська область, Україна, 53246;47.85103,34.35286;One of the land plots;https://map.land.gov.ua/?cc=3824712.7338858517,6081870.975164683&z=16&l=&bl=ortho10k_all&cadnum=1222982800:05:012:0345;Size- 7.98 ha, Owner - private
8385;Exact location;Томаківське, Дніпропетровська область, Україна, 53245;47.88227,34.36443;One of the land plots;https://map.land.gov.ua/?cc=3825434.3039888823,6087442.725079277&z=14&l=kadastr&bl=ortho10k_all&cadnum=1222982800:05:017:0413;Size- 8.1 ha, Owner - private
8386;Exact location;Вишнювате, Запорізька область, Україна, 70331;47.41031,37.20417;One of the land plots;https://map.land.gov.ua/?cc=4141215.3509691907,6008953.659152779&z=15&l=kadastr&bl=ortho10k_all&cadnum=2324981200:02:003:0003;Size of one of the land plots - 18.3608 ha, Owner - Private.
8386;Exact location;Листвянка, Запорізька область, Україна, 70333;47.40902,37.16501;One of the land plots;https://map.land.gov.ua/?cc=4137719.7898861594,6007197.040477814&z=14&l=kadastr&bl=ortho10k_all;Size - 7.9055 ha, Owner - Private.
8387;Exact location;Зеленопіль, Запорізька область, Україна, 70311;47.55728,36.80824;One of the land plots;https://map.land.gov.ua/?cc=4097321.3157901955,6033188.771177586&z=13&l=kadastr&bl=dzk_overview&cadnum=2324984000:05:001:0004;Size - 21.4983 ha, Owner - private
8387;Exact location;Солодководне, Запорізька область, Україна, 70310;47.56137,36.74211;One of the land plots;https://map.land.gov.ua/?cc=4089745.701508196,6034749.355788169&z=15&l=&bl=ortho10k_all&cadnum=2324984800:03:001:0030;Size - 8.95 ha, owner - private
8388;Exact location;Іванівка, Житомирська область, Україна, 11573;50.79804,28.6412;One of the land plots;https://map.land.gov.ua/?cc=3188073.795252818,6585867.38545785&z=13&l=kadastr&bl=dzk_overview&cadnum=1822384600:14:000:0276;Size - 3.7551 ha, Owner - Private.
8389;Exact location;Сошне, Хмельницька область, Україна, 30300;50.14377,26.78524;One of the land plots;https://map.land.gov.ua/?cc=2981875.355673262,6471210.409631692&z=16&l=kadastr&bl=ortho10k_all&cadnum=6822183600:05:014:1002;
8389;Exact location;Вовківці, Хмельницька область, Україна, 30425;50.08599,26.96626;One of the land plots;https://map.land.gov.ua/?cc=3000688.419449477,6461405.449463945&z=14&l=kadastr&bl=ortho10k_all&cadnum=6825581800:03:001:0401;
8392;Coordinates;Malargüe, Mendoza, Argentina;-37.11,-69.33;Proyecto Potasio Río Colorado;;"The project is located in an area near the Colorado riverbed, in the ""Pata Mora"" area, in the south of the province of Mendoza, almost at the border with the province of Neuquén. The coordinates were extracted from the information sources."
8393;Approximate location;Грачевський район, Ставропольський край, Росія;45.1064,42.36682;;;
8393;Approximate location;Ізобільний, Ставропольський край, Росія;45.37006,41.71068;;;
8393;Approximate location;Красногвардейское, Ставропольский край, Росія;45.85309,41.50748;;;
8393;Approximate location;Іпатовський район, Ставропольський край, Росія;45.76691,42.52404;;;
8393;Approximate location;Новоалександровск, Ставропольский край, Росія;45.48993,41.21529;;;
8393;Approximate location;Предгірний район, Ставропольський край, Росія;44.04813,42.77348;;;
8393;Approximate location;Труновський район, Ставропольський край, Росія;45.63814,41.94073;;;
8393;Approximate location;Туркменський район, Ставропольський край, Росія;45.51005,43.5853;;;
8394;Exact location;Kilolo, Tansania;-8.05941,35.79356;Clinton Development Farm;;
8397;Approximate location;Ліпецька область, Росія;52.52647,39.20323;;;
8397;Approximate location;Лебедянский р-н, Липецкая обл., Росія;53.01015,39.15844;;;
8401;Approximate location;Боковський район, Ростовська область, Росія;49.23796,41.70636;;;
8403;Approximate location;Мартиновський район, Ростовська область, Росія;47.28481,41.65917;;;
8412;Approximate location;Тацинський район, Ростовська область, Росія;48.16557,41.38866;;;
8420;Approximate location;Тацинський район, Ростовська область, Росія;48.16557,41.38866;;;
8421;Approximate location;Calingasta, San Juan, Argentina;-31.33385,-69.42091;El Altar;;El Altar Project is located in the department of Calingasta, 8 kilometres from the border with Chile and 186 kilometres from the city of San Juan, Argentina. It is located in the Andes Mountains at an altitude of between 3,100 and 3,300 metres above sea level.
8437;Administrative region;Tchirozerine, Niger;17.26466,7.83136;;;100ha pilot area
8437;Administrative region;Ingal, Niger;16.78673,6.93433;;;20ha pilot area
8444;Exact location;Пихтовая ул., 1, Братск, Иркутская обл., Росія, 665710;55.85059,102.5825;Land area leased by the company;http://geo.roslesinforg.ru:8282/#/;Number of contract #12. The area is shared between contract #12 and #11.
8450;Exact location;Пихтовая ул., 1, Братск, Иркутская обл., Росія, 665710;55.83155,102.16525;Area leased by the Company;http://geo.roslesinforg.ru:8282/#/;Bratskoje lesnychestvo
8451;Exact location;Пихтовая ул., 1, Братск, Иркутская обл., Росія, 665710;55.26938,101.78933;Area leased by the Company;http://geo.roslesinforg.ru:8282/#/;Bratskoje Lesnychestvo
8452;Exact location;Bawjiasi, Ghana;5.66622,-0.54614;;;Pineapple farm of 2000 acres. Close to Gold Coast Fruit (deal 4583)
8452;Approximate location;Kpando, Ghana;6.99063,0.29488;;;Mango farm of 700 acres at a village called Tafi Abuipe near Kpando.
8453;Exact location;Братськ, Іркутська область, Росія;56.29284,101.71212;Area leased by the Company;http://geo.roslesinforg.ru:8282/#/;Bratskoje Lesnychestvo
8454;Coordinates;Gbefi, Ghana;7.02948,0.37846;;;The farm is located in the backyard of Ghana (about 200 km north of the Capital Accra) adjacent to the village Gbefi
8455;Administrative region;Eastern Region, Ghana;6.2374,-0.45024;;;along the lake Volta (Eastern region)
8456;Administrative region;Yapei, Ghana;9.16125,-1.16708;;;North west of Yapei
8457;Coordinates;Lisala, Democratic Republic of the Congo;2.51477,21.60445;;;"Secteur: Mongala Motima; territoire: Lisala; district: Mongala; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
8459;Coordinates;Lingbinkurra, Ghana;8.8319,-1.44853;;;The rice mill is located in Tamale city.
8466;Coordinates;Monkoto, Democratic Republic of the Congo;-1.60718,20.01638;;;"Sector: Bianga, Territoire: Monkoto, District, Tshuapa, Equateur province.

Contract area shapefile from DRC Forest Atlas."
8467;Coordinates;Bikoro, Democratic Republic of the Congo;-0.85057,18.51893;;;"Secteurs: Ekonda et du Lac Ntomba, Territoire: Bikoro, District: Equateur, Equateur province

Contract area shapefile from DRC Forest Atlas."
8468;Coordinates;Basoko, Democratic Republic of the Congo;1.74163,23.35885;;;"Chefferie: Des Yaliwasa, groupements: Mandjo, Moliele et Mokula, Territoire: Basoko, District:Tshopo, Orientale province

Contract area shapefile from DRC Forest Atlas."
8469;Exact location;ул. Пихтовая, 1, Братск, Иркутская обл., Росія, 665710;55.79553,101.27537;Land area leased by the company;http://geo.roslesinforg.ru:8282/#/;Number of contract #14.
8470;Exact location;Пихтовая ул., 1, Братск, Иркутская обл., Росія, 665710;56.15142,101.60297;Area leased by the Company;http://geo.roslesinforg.ru:8282/#/;Contract # 8
8471;Coordinates;Aketi, Democratic Republic of the Congo;2.1725,24.28321;;;"Territoire: Aketi, Bus-Uele province; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
8472;Coordinates;Basoko, Democratic Republic of the Congo;1.90744,23.96694;;;"Lieu: Yoko and Wahanga, Territoire: Basoko and Aketi, Tshopo and Bas-Uele provinces; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
8473;Administrative region;Boende, Democratic Republic of the Congo;-0.28429,20.88509;;;Territoire: Befale and Boende, Tshuapa province
8474;Exact location;Пихтовая ул., 1, Братск, Иркутская обл., Росія, 665710;56.38162,100.98651;Area leased by the Company;http://geo.roslesinforg.ru:8282/#/;Contract #18
8478;Coordinates;Lukenie, Democratic Republic of the Congo;-3.67114,19.43176;;;"Oshwe; 
Contract area shapefile from DRC Forest Atlas matched based on contract number."
8479;Coordinates;Luabu, Democratic Republic of the Congo;-2.79366,18.57046;;;Contract area shapefile from DRC Forest Atlas matched based on contract number.
8481;Exact location;Усть-Удинский р-н, Иркутская обл., Росія;55.2483,103.75503;Area leased by the Company;http://geo.roslesinforg.ru:8282/#/;Lesnychestvo Ust-Udynskoje, the color - light blue. The contract number- 91-28-3/09
8482;Exact location;Усть-Удинский р-н, Иркутская обл., Росія;55.41566,103.5935;Area leased by the company;http://geo.roslesinforg.ru:8282/#/;Lesnychestvo Ust-Udynskoje, the color - light blue. The contract number- 91-28-9/08
8483;Exact location;Нижнеилимский р-н, Иркутская обл., Росія;56.67873,103.96205;Area leasr;http://geo.roslesinforg.ru:8282/#/;Lesnychestvo Verchneulymskoje, the color - green. The contract number- 91-71/12.
8486;Approximate location;Los Blancos, Salta, Argentina;-23.60937,-62.59392;;;The lot is located 445 kilometers from the capital city of Salta, in the Rivadavia Department, Salta Province.
8492;Exact location;Кежемский, Иркутская обл., Росія, 665790;56.55347,102.44685;Area leased by the Company;http://geo.roslesinforg.ru:8282/#/;Lesnychestvo Borovskoje, the color - green. The contract number- 16.
8493;Exact location;Кежемский, Иркутская обл., Росія, 665790;56.62832,102.3237;Area leased by the company;http://geo.roslesinforg.ru:8282/#/;Lesnychestvo Borovskoje, the color - green. The contract number- 17.
8501;Approximate location;Mazowe, Zimbabwe;-17.50802,30.97573;;;mazowe mashonaland central
8505;Approximate location;Iglesia, San Juan, Argentina;-30.41101,-69.22376;Proyecto Valeriano;;This Project is located is located in the Department of Iglesia, Valle del Cura, Paraje del Toro-Despoblado, Province of San Juan.
8507;Approximate location;Iglesia, San Juan, Argentina;-30.41101,-69.22376;Proyecto Cerro Amarillo;;This Project is located in the Department of Iglesia, in Cerro Amarillo, Paraje Macho Muerto, San Juan Province.
8508;Approximate location;Calingasta, San Juan, Argentina;-31.33385,-69.42091;Proyecto Cecilia II;;This Project is located in the Department of Calingasta, Paso de las Taguas, Province of San Juan.
8509;Approximate location;Zonda, San Juan, Argentina;-31.56003,-68.73119;Proyecto Zonda;;This Project is located in the Department of Zonda, Province of San Juan.
8511;Coordinates;Gunung Aru, Sejakah, East Laut Island, Kotabaru Regency, South Kalimantan, Indonesia;-3.50417,116.16306;Gunung Aru Estate;oil palm plantation;
8511;Coordinates;Unnamed Road, Sejakah, Pulau Laut Tim., Kab. Kotabaru, Kalimantan Selatan 72152, Indonesia;-3.53,116.18333;Gunung Kemasan Estate;oil palm plantation;
8511;Coordinates;East Laut Island, Kotabaru Regency, South Kalimantan, Indonesia;-3.59694,116.205;Laut Timur Estate;oil palm plantation;
8511;Coordinates;East Laut Island, Kotabaru Regency, South Kalimantan, Indonesia;-3.60667,116.22389;Pantai Timur Estate;oil palm plantation;
8537;Administrative region;Magoma, Tanzania;-4.80043,38.65558;;;Magoma estate Tanga region
8538;Country;Zimbabwe;-19.01544,29.15486;;;
8539;Administrative region;Singida, Tanzania;-4.82535,34.76303;;;Ikungi Administrative District, Singida Region, central Tanzania
8540;Approximate location;Sousse, Tunisia;35.8245,10.63458;;;
8543;Administrative region;Kamasondo, Lungi, Sierra Leone;8.63432,-13.2072;;;Rogbeh Swamps Port Loko district: Kamasondo and Lokomasama chiefdoms
8546;Country;Angola;-11.20269,17.87389;;;
8560;Administrative region;;-3.0274,114.9416;;Central Tapin, Tapin Regency, South Kalimantan;
8570;Exact location;Ethiopia;8.7704,38.91961;;;Eastern Industry Zone, which is 30 kilometres from Addis Ababa, the capital of Ethiopia.
8571;Exact location;Gbah Kandakai, Liberia;6.72805,-10.9934;;;Gawular district, babaginda road, Liberia
8574;Approximate location;Воронезька область, Росія;50.85897,39.86444;;;North cluster: * Bobrovsky district * Novokhopersky district * Povorinsky district * Talovsky district
8574;Approximate location;Воронезька область, Росія;50.85897,39.86444;;;South cluster: * Buturlinovsky district * Verkhnemamonovsky district * Vorobievsky district * Kalacheevsky district * Pavlovsky district
8574;Approximate location;Тульська область, Росія;54.16377,37.56495;;;North cluster: * Volovo district * Efremovsky district * Kimovsky district  * Kurkinsky district * Uzlovsky district
8577;Coordinates;Nicaragua;11.73272,-86.08453;Valle Menier;;The company has other properties where there are currently active reforestation projects similar to the present one, a total of 8 hectares.
